contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type
TLT260821C00055000,2026-04-30 19:45:43+00:00,55.0,30.71,27.95,31.85,0.0,0.0,30.0,0,0.7412135253906249,True,REGULAR,USD,call
TLT260821C00060000,2026-06-30 18:38:55+00:00,60.0,26.77,24.6,28.45,0.5,1.9033117,60.0,39,0.945313046875,True,REGULAR,USD,call
TLT260821C00065000,2026-06-30 18:38:55+00:00,65.0,21.77,19.6,23.45,-0.72999954,-3.2444425,60.0,44,0.7924825439453125,True,REGULAR,USD,call
TLT260821C00070000,2026-06-30 18:38:55+00:00,70.0,16.77,14.6,18.45,-0.6899986,-3.9518824,386.0,83,0.6467320483398438,True,REGULAR,USD,call
TLT260821C00075000,2026-06-29 19:25:52+00:00,75.0,12.4,9.95,13.0,0.0,0.0,42.0,166,0.4542290905761719,True,REGULAR,USD,call
TLT260821C00076000,2026-06-25 17:07:54+00:00,76.0,11.5,8.6,12.45,0.0,0.0,130.0,145,0.476567734375,True,REGULAR,USD,call
TLT260821C00077000,2026-06-30 14:57:17+00:00,77.0,10.1,7.9,11.45,1.7300005,20.669062,34.0,252,0.44836977416992185,True,REGULAR,USD,call
TLT260821C00078000,2026-06-30 15:29:33+00:00,78.0,9.03,6.8,10.45,0.6300001,7.500002,2.0,373,0.41992767578125,True,REGULAR,USD,call
TLT260821C00079000,2026-06-23 15:05:59+00:00,79.0,7.35,5.4,9.5,0.0,0.0,1.0,234,0.3961242028808594,True,REGULAR,USD,call
TLT260821C00080000,2026-06-30 17:05:28+00:00,80.0,6.94,4.4,7.95,-0.4000001,-5.449592,90.0,1001,0.3142158422851562,True,REGULAR,USD,call
TLT260821C00081000,2026-06-30 16:27:03+00:00,81.0,6.03,4.25,6.9,-0.4199996,-6.511622,5.0,288,0.2819896020507812,True,REGULAR,USD,call
TLT260821C00082000,2026-06-30 19:54:33+00:00,82.0,4.66,4.3,6.1,-0.89000034,-16.036041,448.0,222,0.27210200561523434,True,REGULAR,USD,call
TLT260821C00083000,2026-06-30 19:54:33+00:00,83.0,3.69,3.35,3.95,-0.80999994,-17.999998,283.0,5133,0.13538462280273442,True,REGULAR,USD,call
TLT260821C00084000,2026-06-30 18:52:07+00:00,84.0,2.81,2.66,2.72,-0.77,-21.50838,11.0,7275,0.08692319335937501,True,REGULAR,USD,call
TLT260821C00085000,2026-06-30 19:41:49+00:00,85.0,2.05,1.92,1.96,-0.6600001,-24.354246,191.0,4143,0.08582457153320314,True,REGULAR,USD,call
TLT260821C00086000,2026-06-30 20:04:19+00:00,86.0,1.33,1.31,1.34,-0.65,-32.82828,534.0,12899,0.08606870971679689,True,REGULAR,USD,call
TLT260821C00087000,2026-06-30 20:11:52+00:00,87.0,0.86,0.84,0.87,-0.49,-36.296295,1623.0,21888,0.08704526245117189,False,REGULAR,USD,call
TLT260821C00088000,2026-06-30 20:05:17+00:00,88.0,0.54,0.52,0.55,-0.32999998,-37.931034,765.0,9564,0.0893645751953125,False,REGULAR,USD,call
TLT260821C00089000,2026-06-30 19:59:13+00:00,89.0,0.35,0.32,0.34,-0.20000002,-36.36364,643.0,36360,0.0922942333984375,False,REGULAR,USD,call
TLT260821C00090000,2026-06-30 19:59:32+00:00,90.0,0.21,0.2,0.22,-0.15000002,-41.66667,669.0,24448,0.0971769970703125,False,REGULAR,USD,call
TLT260821C00091000,2026-06-30 19:48:27+00:00,91.0,0.15,0.13,0.15,-0.06999999,-31.818178,1003.0,18071,0.10352458984374999,False,REGULAR,USD,call
TLT260821C00092000,2026-06-30 18:55:03+00:00,92.0,0.11,0.11,0.12,-0.040000007,-26.666668,123.0,37621,0.1128018408203125,False,REGULAR,USD,call
TLT260821C00093000,2026-06-30 20:04:20+00:00,93.0,0.08,0.08,0.09,-0.030000001,-27.272728,16.0,5981,0.12012598632812499,False,REGULAR,USD,call
TLT260821C00094000,2026-06-30 19:55:13+00:00,94.0,0.07,0.06,0.08,-0.009999998,-12.499997,75.0,15677,0.13037979003906247,False,REGULAR,USD,call
TLT260821C00095000,2026-06-30 19:02:33+00:00,95.0,0.06,0.05,0.07,0.0,0.0,78.0,1932,0.1401453173828125,False,REGULAR,USD,call
TLT260821C00096000,2026-06-30 19:08:09+00:00,96.0,0.05,0.04,0.06,0.0,0.0,41.0,2101,0.148446015625,False,REGULAR,USD,call
TLT260821C00097000,2026-06-30 17:38:49+00:00,97.0,0.04,0.03,0.05,-0.010000002,-20.000002,4.0,2074,0.15528188476562502,False,REGULAR,USD,call
TLT260821C00098000,2026-06-29 13:39:16+00:00,98.0,0.04,0.03,0.05,0.0,0.0,1.0,6947,0.16700051757812504,False,REGULAR,USD,call
TLT260821C00099000,2026-06-29 19:04:44+00:00,99.0,0.03,0.02,0.04,0.0,0.0,1.0,759,0.17188328125000002,False,REGULAR,USD,call
TLT260821C00100000,2026-06-29 15:55:59+00:00,100.0,0.03,0.02,0.04,0.0,0.0,50.0,5255,0.18360191406249998,False,REGULAR,USD,call
TLT260821C00101000,2026-06-26 19:57:42+00:00,101.0,0.03,0.02,0.04,0.0,0.0,1.0,1,0.19336744140625,False,REGULAR,USD,call
TLT260821C00105000,2026-06-30 16:48:12+00:00,105.0,0.02,0.01,0.02,-0.01,-33.333336,113.0,7664,0.2148516015625,False,REGULAR,USD,call
TLT260821C00110000,2026-06-29 14:52:07+00:00,110.0,0.01,0.0,0.02,0.0,0.0,6.0,34212,0.257819921875,False,REGULAR,USD,call
TLT260821C00115000,2026-06-29 18:30:07+00:00,115.0,0.01,0.0,0.02,0.0,0.0,630.0,3147,0.29688203124999996,False,REGULAR,USD,call
TLT260821C00120000,2026-06-26 17:02:02+00:00,120.0,0.01,0.0,0.01,0.0,0.0,10.0,53778,0.31250687499999996,False,REGULAR,USD,call
TLT260821C00125000,2026-06-25 15:42:10+00:00,125.0,0.01,0.0,0.01,0.0,0.0,1.0,1601,0.34766277343749996,False,REGULAR,USD,call
TLT260821C00130000,2026-06-25 19:55:31+00:00,130.0,0.01,0.0,0.01,0.0,0.0,1.0,3866,0.38281867187499996,False,REGULAR,USD,call
TLT260821C00135000,2026-05-22 17:23:59+00:00,135.0,0.01,0.0,0.01,0.0,0.0,11.0,3233,0.414068359375,False,REGULAR,USD,call
TLT260821P00055000,2026-06-24 13:53:39+00:00,55.0,0.01,0.0,0.01,0.0,0.0,3.0,18593,0.437505625,False,REGULAR,USD,put
TLT260821P00060000,2026-06-23 14:19:53+00:00,60.0,0.01,0.0,0.01,0.0,0.0,500.0,2649,0.35938140625,False,REGULAR,USD,put
TLT260821P00065000,2026-06-26 18:04:40+00:00,65.0,0.01,0.0,0.02,0.0,0.0,41.0,434,0.3086006640625,False,REGULAR,USD,put
TLT260821P00070000,2026-06-30 17:38:49+00:00,70.0,0.01,0.01,0.03,0.0,0.0,3.0,3930,0.24805439453125,False,REGULAR,USD,put
TLT260821P00071000,2026-06-24 19:25:01+00:00,71.0,0.02,0.01,0.03,0.0,0.0,,2,0.23242955078125,False,REGULAR,USD,put
TLT260821P00072000,2026-06-29 18:47:02+00:00,72.0,0.02,0.02,0.03,0.0,0.0,3.0,4,0.21875781249999998,False,REGULAR,USD,put
TLT260821P00074000,2026-06-26 13:52:13+00:00,74.0,0.03,0.02,0.04,0.0,0.0,1.0,1,0.19727365234375,False,REGULAR,USD,put
TLT260821P00075000,2026-06-30 17:50:42+00:00,75.0,0.03,0.03,0.05,0.01,50.0,81.0,9564,0.188484677734375,False,REGULAR,USD,put
TLT260821P00076000,2026-06-30 19:19:22+00:00,76.0,0.04,0.04,0.05,0.01,33.333336,22.0,2107,0.17383638671875,False,REGULAR,USD,put
TLT260821P00077000,2026-06-30 20:04:20+00:00,77.0,0.05,0.05,0.06,0.010000002,25.000004,14.0,26984,0.16309430664062502,False,REGULAR,USD,put
TLT260821P00078000,2026-06-30 17:47:46+00:00,78.0,0.06,0.06,0.08,0.02,50.0,16.0,2048,0.1562584375,False,REGULAR,USD,put
TLT260821P00079000,2026-06-30 17:32:17+00:00,79.0,0.07,0.07,0.08,0.02,40.0,4.0,4453,0.1401453173828125,False,REGULAR,USD,put
TLT260821P00080000,2026-06-30 19:55:13+00:00,80.0,0.1,0.09,0.11,0.040000003,66.66668,127.0,7693,0.13233289550781252,False,REGULAR,USD,put
TLT260821P00081000,2026-06-30 19:58:51+00:00,81.0,0.13,0.13,0.15,0.029999994,29.999992,84.0,31744,0.12427633544921876,False,REGULAR,USD,put
TLT260821P00082000,2026-06-30 19:47:29+00:00,82.0,0.16,0.18,0.2,0.049999997,45.45454,333.0,12624,0.1147549462890625,False,REGULAR,USD,put
TLT260821P00083000,2026-06-30 19:57:19+00:00,83.0,0.27,0.28,0.3,0.09,49.999996,676.0,12071,0.1088956298828125,False,REGULAR,USD,put
TLT260821P00084000,2026-06-30 19:51:21+00:00,84.0,0.41,0.44,0.47,0.13999999,51.85184,2341.0,42577,0.10523355712890625,False,REGULAR,USD,put
